name,country,linked_to,link,jurisdiction,year,active,yr_active,gender,term
RICCI RINCON - OSCAR ANTONIO,VEN,COMMUNICATION NETWORKS HOLDINGS LTD.,vice-president of,BM,2011,1,4,male,RINCON
RICCI RINCON - OSCAR ANTONIO,VEN,COMMUNICATION NETWORKS HOLDINGS LTD.,vice-president of,BM,2010,1,3,male,RINCON
RICCI RINCON - OSCAR ANTONIO,VEN,COMMUNICATION NETWORKS HOLDINGS LTD.,vice-president of,BM,2009,1,2,male,RINCON
RICCI RINCON - OSCAR ANTONIO,VEN,COMMUNICATION NETWORKS HOLDINGS LTD.,vice-president of,BM,2008,1,1,male,RINCON
URIBE E. - JORGE ALBERTO,COL,Invercol Limited,vice-president of,BM,1999,0,0,male,URIBE
PIEDRAHITA P. - PEDRO J.,COL,Invercol Limited,director of,BM,1999,0,0,male,PIEDRAHITA
URIBE E. - JORGE ALBERTO,COL,Invercol Limited,director of,BM,1999,0,0,male,URIBE
PACHECO - MARIA,BMU;GBR,DIAMOND K LIMITED,secretary of,BM,2007,0,3,female,PACHECO
PACHECO - MARIA,BMU;GBR,DIAMOND K LIMITED,secretary of,BM,2006,1,3,female,PACHECO
PACHECO - MARIA,BMU;GBR,DIAMOND K LIMITED,secretary of,BM,2005,1,2,female,PACHECO
PACHECO - MARIA,BMU;GBR,DIAMOND K LIMITED,secretary of,BM,2004,1,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,CORPORATE INSURERS LIMITED,secretary of,BM,2009,0,5,female,PACHECO
PACHECO - MARIA,BMU;GBR,CORPORATE INSURERS LIMITED,secretary of,BM,2008,1,5,female,PACHECO
PACHECO - MARIA,BMU;GBR,CORPORATE INSURERS LIMITED,secretary of,BM,2007,1,4,female,PACHECO
PACHECO - MARIA,BMU;GBR,CORPORATE INSURERS LIMITED,secretary of,BM,2006,1,3,female,PACHECO
PACHECO - MARIA,BMU;GBR,CORPORATE INSURERS LIMITED,secretary of,BM,2005,1,2,female,PACHECO
PACHECO - MARIA,BMU;GBR,CORPORATE INSURERS LIMITED,secretary of,BM,2004,1,1,female,PACHECO
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2014,1,16,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2013,1,15,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2012,1,14,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2011,1,13,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2010,1,12,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2009,1,11,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2008,1,10,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2007,1,9,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2006,1,8,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2005,1,7,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2004,1,6,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2003,1,5,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2002,1,4,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2001,1,3,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,2000,1,2,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,director of,BM,1999,1,1,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2014,1,16,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2013,1,15,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2012,1,14,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2011,1,13,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2010,1,12,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2009,1,11,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2008,1,10,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2007,1,9,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2006,1,8,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2005,1,7,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2004,1,6,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2003,1,5,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2002,1,4,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2001,1,3,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,2000,1,2,male,VELEZ
PANGILINAN - MANUEL VELEZ,HKG;PHL,First Pacific Consumer Products Limited,chairman of,BM,1999,1,1,male,VELEZ
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,president of,BM,2005,0,1,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,president of,BM,2004,1,1,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2014,1,8,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2013,1,7,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2012,1,6,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2011,1,5,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2010,1,4,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2009,1,3,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2008,1,2,male,OCTAVIO
CRUZ - OCTAVIO V.,PHL,Fastech Synergy Ltd.,executive director of,BM,2007,1,1,male,OCTAVIO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2008,0,9,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2007,1,9,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2006,1,8,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2005,1,7,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2004,1,6,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2003,1,5,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2002,1,4,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2001,1,3,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,2000,1,2,female,PACHECO
PACHECO - MARIA,BMU;GBR,GM Imports & Trading Ltd.,secretary of,BM,1999,1,1,female,PACHECO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,vice-president of,BM,2011,0,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,vice-president of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,vice-president of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,vice-president of,BM,2008,1,1,female,VALLEJO
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,president of,BM,2011,0,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,president of,BM,2010,1,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,president of,BM,2009,1,1,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,vice-president of,BM,2009,0,3,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,vice-president of,BM,2008,1,3,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,vice-president of,BM,2007,1,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,vice-president of,BM,2006,1,1,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,director of,BM,2011,0,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,director of,BM,2010,1,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Colombia Limited,director of,BM,2009,1,1,male,AVILA
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,treasurer of,BM,2011,0,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,treasurer of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,treasurer of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Colombia Limited,treasurer of,BM,2008,1,1,female,VALLEJO
PACHECO - MARIA,BMU;GBR,KS Investments Ltd.,secretary of,BM,2002,0,4,female,PACHECO
PACHECO - MARIA,BMU;GBR,KS Investments Ltd.,secretary of,BM,2001,1,4,female,PACHECO
PACHECO - MARIA,BMU;GBR,KS Investments Ltd.,secretary of,BM,2000,1,3,female,PACHECO
PACHECO - MARIA,BMU;GBR,KS Investments Ltd.,secretary of,BM,1999,1,2,female,PACHECO
PACHECO - MARIA,BMU;GBR,KS Investments Ltd.,secretary of,BM,1998,1,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,CBS Insurance Company Limited,secretary of,BM,2010,0,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,CBS Insurance Company Limited,secretary of,BM,2009,1,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,WASHINGTON ASSURANCE LTD.,secretary of,BM,2007,0,5,female,PACHECO
PACHECO - MARIA,BMU;GBR,WASHINGTON ASSURANCE LTD.,secretary of,BM,2006,1,5,female,PACHECO
PACHECO - MARIA,BMU;GBR,WASHINGTON ASSURANCE LTD.,secretary of,BM,2005,1,4,female,PACHECO
PACHECO - MARIA,BMU;GBR,WASHINGTON ASSURANCE LTD.,secretary of,BM,2004,1,3,female,PACHECO
PACHECO - MARIA,BMU;GBR,WASHINGTON ASSURANCE LTD.,secretary of,BM,2003,1,2,female,PACHECO
PACHECO - MARIA,BMU;GBR,WASHINGTON ASSURANCE LTD.,secretary of,BM,2002,1,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,"Olmeca Cable Investments, Ltd.",secretary of,BM,1999,0,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,"Olmeca Cable Investments, Ltd.",secretary of,BM,1998,1,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,WorldTel Holding Limited,secretary of,BM,1999,0,1,female,PACHECO
PACHECO - MARIA,BMU;GBR,WorldTel Holding Limited,secretary of,BM,1998,1,1,female,PACHECO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2012,0,11,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2011,1,11,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2010,1,10,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2009,1,9,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2008,1,8,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2007,1,7,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2006,1,6,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2005,1,5,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2004,1,4,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2003,1,3,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2002,1,2,NA,CAIRO
SCARAMPI DEL CAIRO - GALEAZZO,ITA;USA,Interpacific International Limited,director of,BM,2001,1,1,NA,CAIRO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2013,0,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2008,1,1,female,VALLEJO
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2014,1,9,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2013,1,8,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2012,1,7,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2011,1,6,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2010,1,5,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2009,1,4,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2008,1,3,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2007,1,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Latin America Holding Co. Limited,vice-president of,BM,2006,1,1,male,AVILA
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2014,1,7,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Latin America Holding Co. Limited,treasurer of,BM,2008,1,1,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2014,1,7,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,treasurer of,BM,2008,1,1,female,VALLEJO
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2014,1,9,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2013,1,8,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2012,1,7,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2011,1,6,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2010,1,5,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2009,1,4,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2008,1,3,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2007,1,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Oriente Limited,vice-president of,BM,2006,1,1,male,AVILA
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2014,1,7,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Oriente Limited,vice-president of,BM,2008,1,1,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2014,1,7,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,vice-president of,BM,2008,1,1,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,director of,BM,2014,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,director of,BM,2013,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,director of,BM,2012,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,director of,BM,2011,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,director of,BM,2010,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,director of,BM,2009,1,1,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2014,1,7,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources (Meboun) Limited,treasurer of,BM,2008,1,1,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2014,0,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,treasurer of,BM,2008,1,1,female,VALLEJO
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2014,0,8,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2013,1,8,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2012,1,7,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2011,1,6,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2010,1,5,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2009,1,4,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2008,1,3,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2007,1,2,male,AVILA
AVILA - FERNANDO A,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2006,1,1,male,AVILA
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2014,0,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2013,1,6,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2012,1,5,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2011,1,4,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2010,1,3,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2009,1,2,female,VALLEJO
VALLEJO - FRANCES MARIE,USA,Burlington Resources Ecuador Limited,vice-president of,BM,2008,1,1,female,VALLEJO
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2014,1,16,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2013,1,15,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2012,1,14,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2011,1,13,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2010,1,12,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2009,1,11,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2008,1,10,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2007,1,9,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2006,1,8,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2005,1,7,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2004,1,6,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2003,1,5,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2002,1,4,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2001,1,3,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,2000,1,2,male,URIBE
URIBE E. - JORGE ALBERTO,COL,Socol Investments Ltd.,director of,BM,1999,1,1,male,URIBE
