"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
10186329,"VALLE PROPERTY HOLDINGS LTD.","VALLE PROPERTY HOLDINGS LTD.","","BAH","Bahamas","","VALLE PROPERTY HOLDINGS LTD / ATTN MS SUZANNA ROTHSCHILD ASSOCIATION HOUSE ST DAVID’S BRIDGE CRANBROOK KENT / UNITED KINGDOM TN17 3HL *S.I.*",812343,"07-JAN-2000","02-JAN-2015","31-DEC-2014","","Defaulted","Mossack Fonseca","100,879 B","GBR","United Kingdom","Panama Papers","The Panama Papers data is current through 2015","","VALLE"
10192093,"VALLE TOWN MANAGEMENT INC.","VALLE TOWN MANAGEMENT INC.","","PMA","Panama","","KENNETH ANDREW CAMPEAU LOTE NO. 31 URBANIZACIÓN BRISAS BOQUETEÑAS  BOQUETE; ALTO BOQUETE  CHIRIQUÍ; REP. DE PANAMÁ",36122,"28-OCT-2005","27-OCT-2014","15-JAN-2015","","Changed agent","Mossack Fonseca","8","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","VALLE"
10193868,"VALLE PAUTE S.A.","VALLE PAUTE S.A.","","PMA","Panama","","CORDERO; MORENO Y CORRAL ABOGADOS CIA. LTDA. CIRCUNVALACIÓN SUR; SECTOR SUBIDA A TURI EDIFICIO CORDERO MORENO Y CORRAL ENTRE MP3 Y HORMIPISOS CUENCA; ECUADOR",25503,"20-MAY-2004","19-JUL-2010","15-JUL-2012","","Dissolved","Mossack Fonseca","0","ECU","Ecuador","Panama Papers","The Panama Papers data is current through 2015","","VALLE"
10195438,"CIA. INVERSIONISTAS DEL VALLE S.A.","CIA. INVERSIONISTAS DEL VALLE S.A.","","PMA","Panama","","LES BRAYES HOUSE TRUSTEES LIMITED P.O. BOX 38 LES BRAYES HOUSE; LES BANQUES ST. PETER PORT; GUERNSEY CHANNEL ISLANDS",9253,"21-SEP-1987","06-OCT-1989","21-DEC-1988","","Dissolved","Mossack Fonseca","","GGY","Guernsey","Panama Papers","The Panama Papers data is current through 2015","","VALLE"
204217,"VALLE EL TORRO S.A.","","","XXX","Undetermined","Standard Company under IBC Act","Lotus Holding Company Limited 17 Elijas Street, Office 281 Riga LV-1050 Latvia RT BVI",NA,"17-AUG-2004","","","01-MAY-2006","Dead","Commonwealth Trust Limited","610671","LVA;XXX","Latvia;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","VALLE"
224312,"LIRIO DEL VALLE LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Kuzniecky & Co. Banco General Building, 21st Floor Aquilino de la Guardia Street Panama City Republic of Panama P.O.Box 0831-01450  RT BVI",NA,"30-DEC-2004","","","01-MAY-2006","Dead","Commonwealth Trust Limited","633010","XXX;PAN","Not identified;Panama","Offshore Leaks","The Offshore Leaks data is current through 2010","","VALLE"
20008848,"LA VALLE LIMITED","LA VALLE LIMITED","","BAH","Bahamas","","",8848,"03-APR-1992","","01-JAN-1996","","","","8848B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20036540,"EL VALLE S.A.","EL VALLE S.A.","","BAH","Bahamas","","",36540,"26-SEP-1995","","","","","","36540B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20090446,"VALLE DE LA PASCUA LTD","VALLE DE LA PASCUA LTD","","BAH","Bahamas","","",90446,"17-MAY-1999","","","","","","90446B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20135132,"VALLE VERDE INVESTMENTS INC.","Valle Verde Investments Inc.","","BAH","Bahamas","","",135132,"07-JAN-2005","","","","","","135132B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20150147,"FLORES DEL VALLE LTD.","FLORES DEL VALLE LTD.","","BAH","Bahamas","","",150147,"30-AUG-2007","","","","","","150147B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20100879,"VALLE PROPERTY HOLDINGS LTD.","VALLE PROPERTY HOLDINGS LTD.","","BAH","Bahamas","","",100879,"07-JAN-2000","","02-FEB-2015","","","","100879B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20160321,"VALLE VERDE INVERSIONES S.A.","Valle Verde Inversiones S.A.","","BAH","Bahamas","","",160321,"24-SEP-2010","","02-JAN-2014","","","","160321B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
20118476,"VALLE NEVADO INC.","VALLE NEVADO INC.","","BAH","Bahamas","","",118476,"08-FEB-2001","","","","","","118476B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VALLE"
85004235,"EL VALLE","","","AW","Aruba","","",NA,"01-JAN-1981","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","VALLE"
85034966,"VALLE LINDA N.V.","","","AW","Aruba","","",NA,"29-AUG-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Liquidation date.","VALLE"
85039870,"DEL VALLE CONSTRUCTION, CLEANING & SERVICES","","","AW","Aruba","","",NA,"01-APR-2009","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","VALLE"
85047047,"DEL VALLE FRUTERIA","","","AW","Aruba","","",NA,"25-JAN-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","VALLE"
85047333,"J. DEL VALLE TRAVEL & MORE N.V.","","","AW","Aruba","","",NA,"21-OCT-2014","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","VALLE"
200123156,"DEL VALLE REINSURANCE CO., LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"14-JAN-2003","","31-JAN-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","VALLE"
200142430,"VALLE DE LAS ROSAS CORP.","","","KNA","Saint Kitts and Nevis","","",NA,"26-SEP-2013","","01-FEB-2016","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","VALLE"
200142820,"DEL VALLE LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"09-DEC-2013","","04-JAN-2017","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","VALLE"
200517195,"DEL VALLE PROPERTIES LLC","","","KNA","Saint Kitts and Nevis","","",NA,"14-SEP-2015","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","VALLE"
55009133,"VALLE DEL MIELE LIMITED","","","MLT","Malta","","",NA,"06-APR-1995","","","","","","C18217","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","VALLE"
55022122,"VALLE SHIPPING COMPANY LIMITED","","","MLT","Malta","","",NA,"28-JUN-2002","","","","","","C29908","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","VALLE"
20096212,"MONTOYA HOLDINGS LTD.","MONTOYA HOLDINGS LTD.","","BAH","Bahamas","","",96212,"20-SEP-1999","","11-FEB-2008","","","","96212B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MONTOYA"
10026204,"JOSE EDOARDO RAMIREZ ABREGO INC.","JOSE EDOARDO RAMIREZ ABREGO INC. [COBRA MARKETING S.A.]","COBRA MARKETING S.A.","SEY","Seychelles","","INTERNATIONAL CORPORATE & FAMILY OFFICE 3, RUE BELLE-VUE  L-1227 LUXEMBOURG",209695,"07-AUG-2008","30-JAN-2014","31-DEC-2014","","Resigned as agent","Mossack Fonseca","052769","LUX","Luxembourg","Panama Papers","The Panama Papers data is current through 2015","","RAMIREZ"
222178,"RAMIREZ EQUITIES INC.","","","XXX","Undetermined","Standard Company under IBC Act","Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",NA,"29-APR-2005","","","","Active","Commonwealth Trust Limited","654482","GBR;VGB","United Kingdom;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","RAMIREZ"
20054441,"RAMIREZ INC","RAMIREZ INC","","BAH","Bahamas","","",54441,"03-MAR-1997","","31-DEC-1998","","","","54441B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","RAMIREZ"
85009007,"ALFARO, FERRER & RAMIREZ (ARUBA) NV (I.L.)","","","AW","Aruba","","",NA,"14-NOV-1989","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Liquidation date.","RAMIREZ"
85014208,"ESTEBAN ZEA RAMIREZ FREE ZONE N.V.","","","AW","Aruba","","",NA,"16-OCT-1992","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RAMIREZ"
85038035,"RAMIREZ RESTAURANTS N.V.","","","AW","Aruba","","",NA,"03-OCT-2007","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RAMIREZ"
85046523,"MURILLO & RAMIREZ CORPORATION N.V.","","","AW","Aruba","","",NA,"12-MAR-2014","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RAMIREZ"
85047671,"RAMIREZ CONSTRUCTION & CLEANING","","","AW","Aruba","","",NA,"01-FEB-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RAMIREZ"
101735668,"RAMIREZ RALLY INTERNATIONAL SERVICE LTD.","","","BRB","Barbados","","",NA,"08-MAR-2012","","","","","","","BRB","Barbados","Paradise Papers - Barbados corporate registry","Barbados corporate registry data is current through 2016","Closed date stands for dissolved date.","RAMIREZ"
200505669,"RAMIREZ FAMILY MANAGEMENT, LLC","","","KNA","Saint Kitts and Nevis","","",NA,"24-JUN-2003","","01-JUL-2005","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RAMIREZ"
200505711,"RAMIREZ RESEARCH, LLC","","","KNA","Saint Kitts and Nevis","","",NA,"09-JUL-2003","","31-JUL-2013","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RAMIREZ"
10052389,"GRUPO PUERTA DE HIERRO S.A.","GRUPO PUERTA DE HIERRO S.A.","","PMA","Panama","","DEL TOBOSO TRUST CO. S.A. PLAZA COLONIAL; OFICINA 217-A ESCAZU; COSTA RICA *S.I.*",45352,"01-NOV-2007","18-JAN-2010","15-JAN-2010","","Defaulted","Mossack Fonseca","82","CRI","Costa Rica","Panama Papers","The Panama Papers data is current through 2015","","PUERTA"
10203740,"INVERSIONES PUERTA DE HIERRO LTD.","INVERSIONES PUERTA DE HIERRO LTD. (EX. INVERSIONES COLON LTD.)","INVERSIONES COLON LTD.","BVI","British Virgin Islands","","C/O BBVA MIAMI 2 SOUTH BISCAYNE BOULEVARD; ONE BISCAYNE TOWER - SUITE 3301 MIAMI; FL  33131",547028,"05-FEB-2002","06-NOV-2008","31-OCT-2008","","Defaulted","Mossack Fonseca","481977","USA","United States","Panama Papers","The Panama Papers data is current through 2015","","PUERTA"
20129772,"PUERTA LIBRE INVESTMENT LTD.","PUERTA LIBRE INVESTMENT LTD.","","BAH","Bahamas","","",129772,"06-FEB-2004","","","","","","129772B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PUERTA"
20129773,"PUERTA DE SOL MANAGEMENT CORP.","PUERTA DE SOL MANAGEMENT CORP.","","BAH","Bahamas","","",129773,"06-FEB-2004","","","","","","129773B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PUERTA"
20129775,"PUERTA DEL SOL INC.","PUERTA DEL SOL INC.","","BAH","Bahamas","","",129775,"06-FEB-2004","","","","","","129775B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PUERTA"
85049882,"VIDRIOS, PUERTA, VENTANAS PETRONILIA","","","AW","Aruba","","",NA,"25-JUN-2016","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PUERTA"
201597,"PARRA TRADE LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Goodwin Management Corporation 13 Bldg. 1, Armianskly per, 3 flr. Moscow 101000 Russia RT BVI",NA,"16-JUN-2005","","","01-NOV-2007","Dead","Commonwealth Trust Limited","662142","VGB;RUS","British Virgin Islands;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","PARRA"
85039018,"PARRA PLUS N.V.","","","AW","Aruba","","",NA,"28-MAY-2008","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARRA"
85039272,"PARRA HOLDING N.V.","","","AW","Aruba","","",NA,"30-JUL-2008","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARRA"
85046359,"ANNA PARRA NAILS & HAIRDRESSERS","","","AW","Aruba","","",NA,"10-FEB-2014","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARRA"
200133041,"PARRA DEFENSE INC.","","","KNA","Saint Kitts and Nevis","","",NA,"20-SEP-2007","","01-OCT-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","PARRA"
20049360,"MANTILLA LIMITED","MANTILLA LIMITED","","BAH","Bahamas","","",49360,"25-OCT-1996","","01-JAN-2000","","","","49360B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MANTILLA"
20073977,"MANTILLA VENTURES INC","MANTILLA VENTURES INC","","BAH","Bahamas","","",73977,"06-APR-1998","","10-APR-2003","","","","73977B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MANTILLA"
20015188,"LEMOS INVESTMENTS LIMITED","LEMOS INVESTMENTS LIMITED","","BAH","Bahamas","","",15188,"08-JUN-1993","","","","","","15188B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","LEMOS"
200147589,"LEMOS INVESTMENT CORP.","","","KNA","Saint Kitts and Nevis","","",NA,"06-JAN-2017","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","LEMOS"
10108941,"VARELA LIMITED","VARELA LIMITED","","BVI","British Virgin Islands","","IAP INVESTMENT & TRUST SERVICES AG BRANDSCHENKESTRASSE 45 8002 ZURICH SWITZERLAND",566632,"20-DEC-2004","05-MAY-2015","30-APR-2016","","Inactivated","Mossack Fonseca","631012","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","VARELA"
10173227,"VARELA TRADING LIMITED","VARELA TRADING LIMITED","","BAH","Bahamas","","ILS FIDUCIARIES (IOM) LIMITED FIRST FLOOR MILENNIUM HOUSE VICTORIA ROAD DOUGLAS ISLE OF MAN, IM2 4RW",801714,"11-NOV-1993","04-JAN-1997","31-DEC-1996","","Defaulted","Mossack Fonseca","18405-B","IMN","Isle of Man","Panama Papers","The Panama Papers data is current through 2015","","VARELA"
10194999,"VARELA INC.","VARELA INC.","","PMA","Panama","","CMB COMPAGNIE MONEGASQUE DE BANQUE 23, AVENUE DE LA COSTA 98000 MONACO",40645,"06-DEC-2006","","","","Active","Mossack Fonseca","9","MCO","Monaco","Panama Papers","The Panama Papers data is current through 2015","","VARELA"
20018405,"VARELA TRADING LIMITED","VARELA TRADING LIMITED","","BAH","Bahamas","","",18405,"11-NOV-1993","","31-OCT-1997","","","","18405B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VARELA"
20089435,"VARELA INVESTMENTS, LIMITED","VARELA INVESTMENTS, LIMITED","","BAH","Bahamas","","",89435,"22-APR-1999","","10-APR-2003","","","","89435B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VARELA"
20167377,"VARELA INVESTMENT HOLDINGS LIMITED","VARELA INVESTMENT HOLDINGS LIMITED","","BAH","Bahamas","","",167377,"08-APR-2013","","","","","","167377B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","VARELA"
85023414,"VARELA LOTTERY","","","AW","Aruba","","",NA,"28-MAY-1998","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","VARELA"
85023415,"VARELA LOTTERY","","","AW","Aruba","","",NA,"28-MAY-1998","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","VARELA"
240025066,"VARELA BUSINESS INC.","","","BVI","British Virgin Islands","Business Corporation","",NA,"12-MAY-1995","","","","Continuation Out","","149906","VGB","British Virgin Islands","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)","Provider data is current through 2018","","VARELA"
85022241,"CORREA IMPORT","","","AW","Aruba","","",NA,"26-AUG-1997","","16-NOV-2004","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","CORREA"
85024248,"A. MERKIES-CORREA CONSULTANCY","","","AW","Aruba","","",NA,"01-OCT-1998","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CORREA"
85037476,"CORREA CONSTRUCTION & MAINTENANCE","","","AW","Aruba","","",NA,"08-JUN-2007","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CORREA"
85037890,"CORREA CLEAN AND SHINE","","","AW","Aruba","","",NA,"24-JUL-2007","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CORREA"
85045299,"CORREA CONSTRUCTION & CARPENTRY","","","AW","Aruba","","",NA,"16-MAY-2013","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CORREA"
85046113,"CORREA CHECK OUT STATION VBA","","","AW","Aruba","","",NA,"20-NOV-2013","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","CORREA"
240371505,"LBM CORREA LTD","","","BVI","British Virgin Islands","Business Corporation","",NA,"06-JUN-2014","","","","Struck Off","","1827254","VGB","British Virgin Islands","Pandora Papers - Fidelity Corporate Services","Provider data is current through 2018","","CORREA"
45000329,"CORREA FAMILY TRUST","","","COOK","Cook Islands","International Trust","",NA,"05-APR-2012","","","","Registered","","ITA10183/2012","COK","COK","Paradise Papers - Cook Islands corporate registry","Cook Islands corporate registry data is current through 2016","Closed date stands for Expiry date","CORREA"
82016751,"RAFAEL HOYOS RESTREPO TRUST","","","KY","Cayman Islands","","",NA,"22-FEB-2010","","","","","Appleby","","CYM","Cayman Islands","Paradise Papers - Appleby","Appleby data is current through 2014","","RESTREPO"
200801941,"RESTREPO FINANCIA","","","KNA","Saint Kitts and Nevis","","",NA,"02-NOV-1999","","31-JAN-2003","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RESTREPO"
